ctry1,ctry2,name,Status,Conclusion,Entry,Effective,Termination,ctry1_iso,ctry2_iso,paircode
Germany,United Kingdom, Tax Treaty (1954),Status: Terminated,1954,1953,1955,1960,DEU,GBR,DEU - GBR
Germany,United States, Tax Treaty (1954),Status: Terminated,1954,1954,1954,1990,DEU,USA,DEU - USA
Germany,Uruguay, and Capital Tax Treaty (1987),Status: Terminated,1987,1991,1990,2012,DEU,URY,DEU - URY
Germany,Uzbekistan, and Capital Tax Treaty (1981),Status: Terminated,1981,1980,1983,2002,DEU,UZB,DEU - UZB
Germany,Macedonia (FYR), and Capital Tax Treaty (1987),Status: Terminated,1987,1989,1988,2011,DEU,MKD,DEU - MKD
Ghana,United Kingdom, Tax Treaty (1947),Status: Terminated,1947,1946,1947,1995,GHA,GBR,GHA - GBR
Greece,Italy, Tax Treaty (1965),Status: Terminated,1965,1964,1968,1984,GRC,ITA,GRC - ITA
Grenada,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,GRD,NOR,GRD - NOR
Grenada,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,GRD,SWE,GRD - SWE
Guernsey,Jersey, Tax Treaty (1955),Status: Terminated,1955,1956,1956,2014,GGY,JEY,GGY - JEY
Guernsey,United Kingdom, Tax Treaty (1952),Status: Terminated,1952,1951,NA,2020,GGY,GBR,GGY - GBR
Hungary,India, Tax Treaty (1986),Status: Terminated,1986,1988,1987,2006,HUN,IND,HUN - IND
Hungary,Luxembourg, and Capital Tax Treaty (1990),Status: Terminated,1990,1990,1991,2018,HUN,LUX,HUN - LUX
Hungary,Serbia and Montenegro, and Capital Tax Treaty (1985),Status: Terminated,1985,1988,1987,2003,HUN,NA,HUN - NA
Hungary,Slovenia, and Capital Tax Treaty (1985),Status: Terminated,1985,1988,1987,2006,HUN,SVN,HUN - SVN
Hungary,Switzerland, and Capital Tax Treaty (1981),Status: Terminated,1981,1983,1982,2015,HUN,CHE,HUN - CHE
Hungary,United Kingdom, Tax Treaty (1977),Status: Terminated,1977,1979,1978,2012,HUN,GBR,HUN - GBR
Hungary,Macedonia (FYR), and Capital Tax Treaty (1985),Status: Terminated,1985,1988,1987,2003,HUN,MKD,HUN - MKD
Iceland,Switzerland, and Capital Tax Treaty (1988),Status: Terminated,1988,1990,1989,2016,ISL,CHE,ISL - CHE
Iceland,United Kingdom, Tax Treaty (1991),Status: Terminated,1991,1992,1991,2015,ISL,GBR,ISL - GBR
Iceland,United States, and Capital Tax Treaty (1975),Status: Terminated,1975,1976,1975,2009,ISL,USA,ISL - USA
India,Italy, Tax Treaty (1981),Status: Terminated,1981,1977,1985,1996,IND,ITA,IND - ITA
India,Malta, Tax Treaty (1994),Status: Terminated,1994,1996,1995,2015,IND,MLT,IND - MLT
India,Norway, and Capital Tax Treaty (1986),Status: Terminated,1986,1987,1987,2012,IND,NOR,IND - NOR
India,Norway, Tax Treaty (1959),Status: Terminated,1959,1958,1960,1987,IND,NOR,IND - NOR
India,Romania, Tax Treaty (1987),Status: Terminated,1987,1988,1987,2014,IND,ROU,IND - ROU
India,Russia, Tax Treaty (1988),Status: Terminated,1988,1990,1989,1999,IND,RUS,IND - RUS
India,Sweden, and Capital Tax Treaty (1988),Status: Terminated,1988,1989,1988,1998,IND,SWE,IND - SWE
India,Sweden, Tax Treaty (1958),Status: Terminated,1958,1958,1959,1989,IND,SWE,IND - SWE
India,Tajikistan, Tax Treaty (1988),Status: Terminated,1988,1990,1989,2010,IND,TJK,IND - TJK
India,United Kingdom, Tax Treaty (1981),Status: Terminated,1981,1982,1981,1994,IND,GBR,IND - GBR
Indonesia,Netherlands, Tax Treaty (1973),Status: Terminated,1973,1971,1974,2004,IDN,NLD,IDN - NLD
Indonesia,United Kingdom, and Capital Tax Treaty (1974),Status: Terminated,1974,1974,1976,1995,IDN,GBR,IDN - GBR
Ireland,Netherlands, and Capital Tax Treaty (1969),Status: Terminated,1969,1965,1970,2021,IRL,NLD,IRL - NLD
Ireland,Norway, and Capital Tax Treaty (1969),Status: Terminated,1969,1967,1971,2002,IRL,NOR,IRL - NOR
Ireland,Pakistan, Tax Treaty (1973),Status: Terminated,1973,1968,1977,2017,IRL,PAK,IRL - PAK
Ireland,Sweden, and Capital Tax Treaty (1959),Status: Terminated,1959,1960,1960,1989,IRL,SWE,IRL - SWE
Ireland,United Kingdom, Tax Treaty (1926),Status: Terminated,1926,1926,1926,1974,IRL,GBR,IRL - GBR
Ireland,United States, Tax Treaty (1949),Status: Terminated,1949,1951,1951,1998,IRL,USA,IRL - USA
Ireland,Zambia, Tax Treaty (1971),Status: Terminated,1971,1967,1973,2016,IRL,ZMB,IRL - ZMB
Isle of Man,United Kingdom, Tax Treaty (1955),Status: Terminated,1955,1955,NA,2019,IMN,GBR,IMN - GBR
Israel,Italy, and Capital Tax Treaty (1968),Status: Terminated,1968,1962,1973,1999,ISR,ITA,ISR - ITA
Italy,Moldova, Tax Treaty (1985),Status: Terminated,1985,1990,1989,2012,ITA,MDA,ITA - MDA
Italy,Netherlands, and Capital Tax Treaty (1957),Status: Terminated,1957,1954,1960,1993,ITA,NLD,ITA - NLD
Italy,Romania, and Capital Tax Treaty (1977),Status: Terminated,1977,1979,1979,2018,ITA,ROU,ITA - ROU
Italy,Russia, Tax Treaty (1985),Status: Terminated,1985,1990,1989,1999,ITA,RUS,ITA - RUS
Italy,Slovenia, and Capital Tax Treaty (1982),Status: Terminated,1982,1986,1985,2011,ITA,SVN,ITA - SVN
Italy,Ukraine, Tax Treaty (1985),Status: Terminated,1985,1990,1989,1995,ITA,UKR,ITA - UKR
Italy,United Kingdom, Tax Treaty (1960),Status: Terminated,1960,1956,1962,1991,ITA,GBR,ITA - GBR
Italy,United States, Tax Treaty (1984),Status: Terminated,1984,1985,1985,2010,ITA,USA,ITA - USA
Italy,United States, Tax Treaty (1955),Status: Terminated,1955,1956,1956,1985,ITA,USA,ITA - USA
Italy,Macedonia (FYR), and Capital Tax Treaty (1982),Status: Terminated,1982,1986,1985,2001,ITA,MKD,ITA - MKD
Japan,Netherlands, Tax Treaty (1970),Status: Terminated,1970,1970,1970,2012,JPN,NLD,JPN - NLD
Japan,Russia, Tax Treaty (1986),Status: Terminated,1986,1987,1986,2019,JPN,RUS,JPN - RUS
Japan,United Kingdom, Tax Treaty (1969),Status: Terminated,1969,1970,1970,2007,JPN,GBR,JPN - GBR
Japan,Uzbekistan, Tax Treaty (1986),Status: Terminated,1986,1987,1986,2021,JPN,UZB,JPN - UZB
Jersey,United Kingdom, Tax Treaty (1952),Status: Terminated,1952,1951,1952,2019,JEY,GBR,JEY - GBR
Kazakhstan,Malaysia, Tax Treaty (1987),Status: Terminated,1987,1989,NA,1995,KAZ,MYS,KAZ - MYS
Kazakhstan,Spain, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2008,KAZ,ESP,KAZ - ESP
Kiribati,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,KIR,NOR,KIR - NOR
Kiribati,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,KIR,SWE,KIR - SWE
Korea (Rep.),United Kingdom, Tax Treaty (1977),Status: Terminated,1977,1976,1978,1997,KOR,GBR,KOR - GBR
Kosovo,Netherlands, and Capital Tax Treaty (1982),Status: Terminated,1982,1984,1983,2018,NA,NLD,NA - NLD
Kyrgyzstan,Netherlands, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2010,KGZ,NLD,KGZ - NLD
Kyrgyzstan,Norway, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,2010,KGZ,NOR,KGZ - NOR
Kyrgyzstan,Sweden, and Capital Tax Treaty (1981),Status: Terminated,1981,1979,1982,2010,KGZ,SWE,KGZ - SWE
Kyrgyzstan,Switzerland, Tax Treaty (1986),Status: Terminated,1986,1989,1988,2002,KGZ,CHE,KGZ - CHE
Kyrgyzstan,United Kingdom, Tax Treaty (1985),Status: Terminated,1985,1986,1986,2010,KGZ,GBR,KGZ - GBR
Kyrgyzstan,United States, Tax Treaty (1973),Status: Terminated,1973,1976,1976,2010,KGZ,USA,KGZ - USA
Lesotho,United Kingdom, Tax Treaty (1997),Status: Terminated,1997,1998,1997,2019,LSO,GBR,LSO - GBR
Lesotho,United Kingdom, Tax Treaty (1949),Status: Terminated,1949,NA,NA,1998,LSO,GBR,LSO - GBR
Libya,Malta, Tax Treaty (1972),Status: Terminated,1972,1973,1972,2011,LBY,MLT,LBY - MLT
Liechtenstein,Switzerland, Tax Treaty (1995),Status: Terminated,1995,1995,1996,2017,LIE,CHE,LIE - CHE
Luxembourg,Mongolia, and Capital Tax Treaty (1998),Status: Terminated,1998,2004,2004,2014,LUX,MNG,LUX - MNG
Luxembourg,Singapore, and Capital Tax Treaty (1993),Status: Terminated,1993,1996,1996,2016,LUX,SGP,LUX - SGP
Luxembourg,Sweden, and Capital Tax Treaty (1983),Status: Terminated,1983,1981,1985,1999,LUX,SWE,LUX - SWE
Luxembourg,United States, and Capital Tax Treaty (1962),Status: Terminated,1962,1964,1964,2001,LUX,USA,LUX - USA
Malawi,Netherlands, Tax Treaty (1969),Status: Terminated,1969,1964,1970,2014,MWI,NLD,MWI - NLD
Malawi,Norway, Tax Treaty (1961),Status: Terminated,1961,1960,NA,2013,MWI,NOR,MWI - NOR
Malawi,Sweden, Tax Treaty (1958),Status: Terminated,1958,1955,NA,1988,MWI,SWE,MWI - SWE
Malaysia,Serbia, Tax Treaty (1990),Status: Terminated,1990,1991,1990,2019,MYS,SRB,MYS - SRB
Malaysia,Sweden, Tax Treaty (1970),Status: Terminated,1970,1968,1971,2006,MYS,SWE,MYS - SWE
Malaysia,United Kingdom, Tax Treaty (1973),Status: Terminated,1973,1973,1973,2000,MYS,GBR,MYS - GBR
Malta,Norway, Tax Treaty (1975),Status: Terminated,1975,1978,1977,2014,MLT,NOR,MLT - NOR
Malta,Sweden, Tax Treaty (1975),Status: Terminated,1975,1977,NA,1997,MLT,SWE,MLT - SWE
Malta,United Kingdom, Tax Treaty (1962),Status: Terminated,1962,1962,NA,1996,MLT,GBR,MLT - GBR
Malta,United States, Tax Treaty (1980),Status: Terminated,1980,1982,1982,1997,MLT,USA,MLT - USA
Mauritius,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,MUS,NOR,MUS - NOR
Mauritius,Sweden, Tax Treaty (1992),Status: Terminated,1992,1993,1992,2013,MUS,SWE,MUS - SWE
Moldova,Netherlands, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2002,MDA,NLD,MDA - NLD
Moldova,Spain, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2007,MDA,ESP,MDA - ESP
Mongolia,Netherlands, Tax Treaty (2002),Status: Terminated,2002,2004,2003,2014,MNG,NLD,MNG - NLD
Montserrat,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,MSR,NOR,MSR - NOR
Montserrat,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,MSR,SWE,MSR - SWE
Morocco,Romania, Tax Treaty (1981),Status: Terminated,1981,1986,1987,2007,MAR,ROU,MAR - ROU
Morocco,Sweden, and Capital Tax Treaty (1961),Status: Terminated,1961,1961,1961,2008,MAR,SWE,MAR - SWE
Netherlands,Norway, and Capital Tax Treaty (1966),Status: Terminated,1966,1968,1967,1991,NLD,NOR,NLD - NOR
Netherlands,Poland, and Capital Tax Treaty (1979),Status: Terminated,1979,1978,1981,2004,NLD,POL,NLD - POL
Netherlands,Romania, and Capital Tax Treaty (1979),Status: Terminated,1979,1980,1980,2000,NLD,ROU,NLD - ROU
Netherlands,Russia, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,1999,NLD,RUS,NLD - RUS
Netherlands,Slovenia, and Capital Tax Treaty (1982),Status: Terminated,1982,1984,1983,2006,NLD,SVN,NLD - SVN
Netherlands,South Africa, Tax Treaty (1971),Status: Terminated,1971,1968,1972,2009,NLD,ZAF,NLD - ZAF
Netherlands,Sweden, and Capital Tax Treaty (1968),Status: Terminated,1968,1969,1968,1993,NLD,SWE,NLD - SWE
Netherlands,Switzerland, and Capital Tax Treaty (1951),Status: Terminated,1951,1949,1952,2012,NLD,CHE,NLD - CHE
Netherlands,Tajikistan, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2021,NLD,TJK,NLD - TJK
Netherlands,Turkmenistan, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2000,NLD,TKM,NLD - TKM
Netherlands,Ukraine, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,1997,NLD,UKR,NLD - UKR
Netherlands,United Kingdom, Tax Treaty (1980),Status: Terminated,1980,1981,1981,2011,NLD,GBR,NLD - GBR
Netherlands,United Kingdom, and Capital Tax Treaty (1967),Status: Terminated,1967,1968,1968,1981,NLD,GBR,NLD - GBR
Netherlands,United Kingdom, Tax Treaty (1948),Status: Terminated,1948,1948,1948,1968,NLD,GBR,NLD - GBR
Netherlands,United States, Tax Treaty (1948),Status: Terminated,1948,1947,1948,1994,NLD,USA,NLD - USA
Netherlands,Zambia, Tax Treaty (1977),Status: Terminated,1977,1983,1982,2019,NLD,ZMB,NLD - ZMB
Netherlands Antilles,United Kingdom, Tax Treaty (1970),Status: Terminated,1970,1970,1971,1989,NA,GBR,NA - GBR
New Zealand,United Kingdom, Tax Treaty (1966),Status: Terminated,1966,1965,1966,1984,NZL,GBR,NZL - GBR
New Zealand,United Kingdom, Tax Treaty (1947),Status: Terminated,1947,1946,1947,1965,NZL,GBR,NZL - GBR
Nigeria,Norway, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1993,NGA,NOR,NGA - NOR
Norway,Poland, and Capital Tax Treaty (1977),Status: Terminated,1977,1976,1979,2011,NOR,POL,NOR - POL
Norway,Portugal, and Capital Tax Treaty (1970),Status: Terminated,1970,1972,1971,2013,NOR,PRT,NOR - PRT
Norway,Romania, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,2017,NOR,ROU,NOR - ROU
Norway,Russia, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,2003,NOR,RUS,NOR - RUS
Norway,Seychelles, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,SYC,NOR - SYC
Norway,Singapore, Tax Treaty (1984),Status: Terminated,1984,1986,1985,1999,NOR,SGP,NOR - SGP
Norway,Singapore, Tax Treaty (1966),Status: Terminated,1966,1966,1966,1986,NOR,SGP,NOR - SGP
Norway,Slovenia, and Capital Tax Treaty (1983),Status: Terminated,1983,1986,1985,2010,NOR,SVN,NOR - SVN
Norway,Solomon Islands, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,SLB,NOR - SLB
Norway,Spain, and Capital Tax Treaty (1963),Status: Terminated,1963,1964,1964,2001,NOR,ESP,NOR - ESP
Norway,Sri Lanka, and Capital Tax Treaty (1964),Status: Terminated,1964,1962,1966,1989,NOR,LKA,NOR - LKA
Norway,St. Kitts and Nevis, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,KNA,NOR - KNA
Norway,St. Lucia, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,LCA,NOR - LCA
Norway,St. Vincent and the Grenadines, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,VCT,NOR - VCT
Norway,Switzerland, and Capital Tax Treaty (1956),Status: Terminated,1956,NA,1957,1990,NOR,CHE,NOR - CHE
Norway,Thailand, and Capital Tax Treaty (1964),Status: Terminated,1964,1964,1964,2004,NOR,THA,NOR - THA
Norway,Turkey, and Capital Tax Treaty (1971),Status: Terminated,1971,1977,1976,2012,NOR,TUR,NOR - TUR
Norway,Tuvalu, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,TUV,NOR - TUV
Norway,Ukraine, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,1997,NOR,UKR,NOR - UKR
Norway,United Kingdom, and Capital Tax Treaty (2000),Status: Terminated,2000,2001,2000,2014,NOR,GBR,NOR - GBR
Norway,United Kingdom, and Capital Tax Treaty (1985),Status: Terminated,1985,1986,1985,2001,NOR,GBR,NOR - GBR
Norway,United Kingdom, and Capital Tax Treaty (1969),Status: Terminated,1969,1986,1970,1986,NOR,GBR,NOR - GBR
Norway,United Kingdom, Tax Treaty (1951),Status: Terminated,1951,1950,1951,1968,NOR,GBR,NOR - GBR
Norway,Zambia, Tax Treaty (1971),Status: Terminated,1971,1970,1973,2018,NOR,ZMB,NOR - ZMB
Pakistan,Romania, Tax Treaty (1978),Status: Terminated,1978,1980,1980,2002,PAK,ROU,PAK - ROU
Pakistan,Switzerland, Tax Treaty (2005),Status: Terminated,2005,2009,2008,2019,PAK,CHE,PAK - CHE
Pakistan,Switzerland, Tax Treaty (1959),Status: Terminated,1959,1959,1960,2009,PAK,CHE,PAK - CHE
Pakistan,United Kingdom, Tax Treaty (1961),Status: Terminated,1961,1960,NA,1988,PAK,GBR,PAK - GBR
Peru,Sweden, and Capital Tax Treaty (1966),Status: Terminated,1966,1969,1968,2007,PER,SWE,PER - SWE
Philippines,Sweden, Tax Treaty (1987),Status: Terminated,1987,1990,1989,2004,PHL,SWE,PHL - SWE
Philippines,Sweden, and Capital Tax Treaty (1966),Status: Terminated,1966,1970,1969,1990,PHL,SWE,PHL - SWE
Poland,Serbia and Montenegro, and Capital Tax Treaty (1985),Status: Terminated,1985,1986,1985,1999,POL,NA,POL - NA
Poland,Singapore, Tax Treaty (1993),Status: Terminated,1993,1993,1993,2015,POL,SGP,POL - SGP
Poland,Slovenia, and Capital Tax Treaty (1985),Status: Terminated,1985,1986,1985,1999,POL,SVN,POL - SVN
Poland,Sri Lanka, and Capital Tax Treaty (1980),Status: Terminated,1980,1983,1983,2020,POL,LKA,POL - LKA
Poland,Sweden, and Capital Tax Treaty (1975),Status: Terminated,1975,1974,1977,2006,POL,SWE,POL - SWE
Poland,United Kingdom, Tax Treaty (1976),Status: Terminated,1976,1975,1978,2007,POL,GBR,POL - GBR
Portugal,Spain, Tax Treaty (1968),Status: Terminated,1968,1971,1970,1996,PRT,ESP,PRT - ESP
Qatar,Turkey, Tax Treaty (2001),Status: Terminated,2001,2009,2008,2019,QAT,TUR,QAT - TUR
Romania,Serbia and Montenegro, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,1998,ROU,NA,ROU - NA
Romania,Slovenia, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2004,ROU,SVN,ROU - SVN
Romania,United Arab Emirates, and Capital Tax Treaty (1993),Status: Terminated,1993,1997,1996,2017,ROU,ARE,ROU - ARE
Russia,Spain, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2001,RUS,ESP,RUS - ESP
Russia,Sweden, and Capital Tax Treaty (1981),Status: Terminated,1981,1979,1982,1996,RUS,SWE,RUS - SWE
Russia,Switzerland, Tax Treaty (1986),Status: Terminated,1986,1989,1988,1998,RUS,CHE,RUS - CHE
Russia,United Kingdom, Tax Treaty (1985),Status: Terminated,1985,1986,1986,1998,RUS,GBR,RUS - GBR
Russia,United States, Tax Treaty (1973),Status: Terminated,1973,1976,1976,1994,RUS,USA,RUS - USA
Serbia and Montenegro,Slovak Republic, and Capital Tax Treaty (1981),Status: Terminated,1981,1984,1983,2002,NA,SVK,NA - SVK
Seychelles,Switzerland, Tax Treaty (1963),Status: Terminated,1963,1961,1961,1983,SYC,CHE,SYC - CHE
Singapore,Switzerland, and Capital Tax Treaty (1975),Status: Terminated,1975,1974,1976,2013,SGP,CHE,SGP - CHE
Singapore,United Kingdom, Tax Treaty (1966),Status: Terminated,1966,1966,1967,1998,SGP,GBR,SGP - GBR
Slovak Republic,Slovenia, and Capital Tax Treaty (1981),Status: Terminated,1981,1984,1983,2005,SVK,SVN,SVK - SVN
Slovenia,United Kingdom, Tax Treaty (1981),Status: Terminated,1981,1983,1982,2009,SVN,GBR,SVN - GBR
South Africa,Sweden, Tax Treaty (1955),Status: Terminated,1955,1955,1956,1996,ZAF,SWE,ZAF - SWE
South Africa,Switzerland, Tax Treaty (1967),Status: Terminated,1967,1965,1968,2010,ZAF,CHE,ZAF - CHE
South Africa,United Kingdom, Tax Treaty (1968),Status: Terminated,1968,1968,1969,2003,ZAF,GBR,ZAF - GBR
Spain,United Kingdom, and Capital Tax Treaty (1975),Status: Terminated,1975,1976,1976,2015,ESP,GBR,ESP - GBR
Spain,Uzbekistan, and Capital Tax Treaty (1985),Status: Terminated,1985,1987,1986,2010,ESP,UZB,ESP - UZB
Sri Lanka,Sweden, Tax Treaty (1957),Status: Terminated,1957,NA,NA,1985,LKA,SWE,LKA - SWE
Sri Lanka,United Kingdom, Tax Treaty (1950),Status: Terminated,1950,1950,1950,1965,LKA,GBR,LKA - GBR
St. Kitts and Nevis,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,KNA,SWE,KNA - SWE
St. Lucia,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,LCA,SWE,LCA - SWE
St. Vincent and the Grenadines,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,VCT,SWE,VCT - SWE
Sweden,Thailand, and Capital Tax Treaty (1961),Status: Terminated,1961,1961,1962,1990,SWE,THA,SWE - THA
Sweden,Tuvalu, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,SWE,TUV,SWE - TUV
Sweden,United Kingdom, Tax Treaty (1983),Status: Terminated,1983,1985,1984,2016,SWE,GBR,SWE - GBR
Sweden,United Kingdom, Tax Treaty (1960),Status: Terminated,1960,1960,1961,1985,SWE,GBR,SWE - GBR
Sweden,United States, and Capital Tax Treaty (1939),Status: Terminated,1939,1940,1939,1996,SWE,USA,SWE - USA
Switzerland,Turkmenistan, Tax Treaty (1986),Status: Terminated,1986,1989,1988,2014,CHE,TKM,CHE - TKM
Switzerland,Ukraine, Tax Treaty (1986),Status: Terminated,1986,1989,1988,2003,CHE,UKR,CHE - UKR
Switzerland,United Kingdom,NA,Status: Terminated,2011,2013,2013,2017,CHE,GBR,CHE - GBR
Switzerland,United Kingdom, Tax Treaty (1954),Status: Terminated,1954,1953,1955,1978,CHE,GBR,CHE - GBR
Switzerland,United States, Tax Treaty (1951),Status: Terminated,1951,1951,1951,1998,CHE,USA,CHE - USA
Switzerland,Zambia, Tax Treaty (1961),Status: Terminated,1961,1959,1961,2020,CHE,ZMB,CHE - ZMB
Turkmenistan,United Kingdom, Tax Treaty (1985),Status: Terminated,1985,1986,1986,2017,TKM,GBR,TKM - GBR
Uganda,United Kingdom, Tax Treaty (1952),Status: Terminated,1952,NA,NA,1994,UGA,GBR,UGA - GBR
Ukraine,United Kingdom, Tax Treaty (1985),Status: Terminated,1985,1986,1986,1994,UKR,GBR,UKR - GBR
Ukraine,United States, Tax Treaty (1973),Status: Terminated,1973,1976,1976,2001,UKR,USA,UKR - USA
United Kingdom,United States, Tax Treaty (1975),Status: Terminated,1975,1973,1980,2003,GBR,USA,GBR - USA
United Kingdom,United States, Tax Treaty (1945),Status: Terminated,1945,1945,1946,1975,GBR,USA,GBR - USA
United Kingdom,Uzbekistan, Tax Treaty (1985),Status: Terminated,1985,1986,1986,1995,GBR,UZB,GBR - UZB
United Kingdom,Zambia, and Capital Tax Treaty (1972),Status: Terminated,1972,1972,1973,2016,GBR,ZMB,GBR - ZMB
Macedonia (FYR),Netherlands, and Capital Tax Treaty (1982),Status: Terminated,1982,1984,1983,2000,MKD,NLD,MKD - NLD
Macedonia (FYR),Norway, and Capital Tax Treaty (1983),Status: Terminated,1983,1986,1985,2012,MKD,NOR,MKD - NOR
Macedonia (FYR),Poland, and Capital Tax Treaty (1985),Status: Terminated,1985,1986,1985,2000,MKD,POL,MKD - POL
Macedonia (FYR),Romania, and Capital Tax Treaty (1986),Status: Terminated,1986,1988,1987,2003,MKD,ROU,MKD - ROU
Macedonia (FYR),Slovak Republic, and Capital Tax Treaty (1981),Status: Terminated,1981,1984,1983,2011,MKD,SVK,MKD - SVK
Macedonia (FYR),Sweden, and Capital Tax Treaty (1980),Status: Terminated,1980,1982,1981,1999,MKD,SWE,MKD - SWE
Swaziland,Sweden, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,SWZ,SWE,SWZ - SWE
Macedonia (FYR),United Kingdom, Tax Treaty (1981),Status: Terminated,1981,1983,1982,2008,MKD,GBR,MKD - GBR
France,Algeria,", Inheritance, Registration and Stamp Tax Treaty (1982)",Status: Terminated,1982,1984,1984,2002,FRA,DZA,DZA - FRA
Denmark,Anguilla, Tax Treaty (1954),Status: Terminated,1954,1954,1954,1987,DNK,AIA,AIA - DNK
Norway,Anguilla, Tax Treaty (1955),Status: Terminated,1955,1955,1955,1988,NOR,AIA,AIA - NOR
Sweden,Anguilla, Tax Treaty (1972),Status: Terminated,1972,1972,NA,1988,SWE,AIA,AIA - SWE
Denmark,Antigua and Barbuda, Tax Treaty (1954),Status: Terminated,1954,1954,1954,1987,DNK,ATG,ATG - DNK
